content,link,reply_num,title
"锯齿二选一，一直喜欢锯齿，之前买不起，现在只能看看这两个，大学生想少亏一点，推荐买哪一个？
还有就是芝麻信用没有600分，一直都用微信，想租刀还要交押金，押金大部分都比刀贵，就有点不想租
生锈流通性好，大马反光好
生锈，非常好卖的皮肤，哪天不想玩挂底价几分钟就出去了
底价低10块求购一把生锈，不想玩直接底价出，基本不会亏，每天成交量也很大
2好卖，一能返点光，看自己想玩生锈吗，都租点弟弟刀来试试
生锈体验感不太行",https://tieba.baidu.com/p/10308876525,15,二选一，预算1.5-2k
"鼠鼠是县城家庭，今年刚上大一，家人就查出癌了，想分担家里的经济负担，把之前配的刀套出了，有没有老哥看对眼了收一下
西装发票1449，短剑发票920
正常价就挂着卖呗，还能卖不掉？我还以为什么传家宝呢，用不着这么求人
短剑还有三天cd
可以挂预售
手机也可以卖
不砸收单？
xd，这两件卖了也没多少，你花点时间去看看水滴筹捐款啥的吧，那个会更有帮助
早期就配合治疗，晚期你这点钱也填不上那个窟窿，只能祝你顺利
搞个水滴筹之类的筹款吧，这点钱不够干啥的
2k块钱拿出来有什么用？不如自己留着玩算了。
早日战胜病魔，加油！
如果是真的经济上负担不起可以去水滴筹之类的平台试试
早期的话积极治疗大概率有希望的，晚期就真没办法了，多陪陪家人就好了让家人快乐点
正常价挂着，或者丢求购，真是癌用不上你这三瓜两枣，半天营养费都不够
感谢各位老哥，现在病情稳定，先挂正常价回血，希望大家保重身体，保持自律，未雨绸缪，珍惜眼前人
祝早日康复
什么分型分期？
握草真的假的
手套卖掉了嘛，价格挂的有点低啊",https://tieba.baidu.com/p/10276165822,24,退坑出饰品，有没有看对眼的老哥收
"手上一直有把自用荷鲁斯，但是垂涎九头金蛇好久但是买不起，这次也是轮到我吃麻吃串吃炸了能到的话之后想用荷鲁斯换把九头金蛇玩玩捏
九头金蛇一次major产出1000个的东西赔给荷鲁斯提鞋？
刚好我都有，九头还是权威的，感觉还是有点难吧，看荷鲁斯有没有人拉，有人拉就不是一回事了。
你有的是什么磨损呀楼主
到不了，感觉荷鲁斯崭新上个2.1w就差不多了，除非王风坐庄
什么辣机  当时几百的时候7天直接扔  看都不带看一眼的  暗不拉叽
我是0.01的无损九头和无损荷鲁斯，说实话，如果非要我选，我选荷鲁斯，因为awp颜值高的很多 A4反而很少
是我审美有问题吗，我之前把荷鲁斯出了换了这，荷鲁斯看腻了都
可惜是A4,看武库后面上啥了，要是上A4红，颜值还高，还真不好说
何必纠结金蛇呢。荷鲁斯应该有金蛇的高度但没这么快。
我觉得破浪狂飙才帅
我都有了反正
对标合纵
咋不可能，黑蛋都能上天，何况这个颜值不低的收藏品",https://tieba.baidu.com/p/10309663062,25,大家觉得荷鲁斯能不能到九头金蛇的高度
荷鲁斯别拉这么猛啊几天前崭新8000，这才多久就快两万了。一个cd都还没过去，到时候撤回的人一堆。你怎么说也得2个cd以后，自己的货吸的差不多再拉才本钱更少利润更多吧,https://tieba.baidu.com/p/10310022669,0,荷鲁斯。。
"双栖大战迈阿密，这次真是一辈子的选项了
无损迈阿密嘛，那肯定迈阿密啊
我投双栖一票
澄澈之水和多普勒p2怎么选
你都拿渐变蝴蝶了你不选迈阿密吗
渐变蝴蝶的话那肯定是投迈阿密一票啊
而且双栖手背真不好看，像蓝色癞蛤蟆
肯定麦子，双栖看起来破
迈阿密不用想
迈阿密显商务
买得起好模板了那肯定迈阿密啊
推荐双栖，确实好看
其实手套一定要持刀好看，持枪的时候基本都是盯着准星，只有开局做默认、回合结束捡枪，才会持刀走路，这时候才能欣赏手套和刀，现在挑来挑去只是一时兴起罢了我个人是选双栖
肯定是迈啊 想啥呢 紫红色妥妥比蓝色好看 双栖看久了花眼睛
迈阿密
迈阿密怎么输呀
无损麦子肯定麦子啊，有黑块的话还是双栖
都挺好的，配渐变建议迈阿密
渐变的话推荐迈，伽马就推荐双栖了
迈阿密 一个黑点难受半天 还得是双栖
你这无损迈阿密还说啥呢
都渐变了，那必须迈阿密啊，再换套粉色枪皮
双栖就持枪好看，拿刀看起来挺怪的，你这无损麦子了肯定优先麦子
双栖，麦子看久了容易腻
你要用渐变蝴蝶的话肯定迈阿密更搭，单论手套的话那还是双栖好看，如果喜欢双栖的话建议配多普勒蝴蝶
迈迈迈迈
双栖，迈阿密现在改得油里油气德像是机油手套
渐变蝴蝶只能迈阿密了
肯定迈阿密啊，买个好点的 既然是用很久
迈阿密
我投迈阿密一票
迈阿密啊
千万别这么想，饰品都会腻，就是要轮着玩才会一直保持新鲜感
迈阿密
主战用的啥 这双栖也够新了感觉可以双栖
无损麦大于其他
迈阿密配渐变也是经典的网红穿搭了，社区小子最爱的一套。个人感觉土的掉渣和整容多了的尖锥脸女人一样。我投双栖一票
配刀迈阿密，配枪双栖
必然迈阿密啊
迈阿密吧。双栖手背破其实影响更大。因为持枪的时候都是关注准信旁的，持刀才有空关注手背
肯定双栖
迈阿密
迈阿密不用想
怎么又要换刀套了哥们
那肯定迈阿密啊，双栖那梅毒手背看着不恶心吗
那必然是麦子啊
真的组一辈子套装了吗
恕我直言双栖根本没有胜算，搭渐变太违和了
肯定迈阿密
迈阿密啊 绝配渐变
我问问你这渐变是多少的 92么
颜色搭配不超过三种是基本吧，本来渐变蝶已经够花俏，还配这么鲜色的手套，真的不好看如果想突显刀的色彩，夜行衣首选吧
迈阿密吊打双栖吧
双，麦的持枪很恶心
双栖无敌
双栖，迈阿密在2里很怪
麦子无敌
迈阿密呗，，双栖容易腻是真的，其实越素的手套越耐玩
兄弟买1租1是最优解，吃着碗里看着锅里真的避免不了
感觉双栖好看点，迈阿密没有go那种质感了
你这刀不选迈阿密还选啥啊
这个双栖模板很顶啊，看着比迈阿密好看
渐变还真得选麦子吧，双栖跟大理石的组合还不错
这肯定麦子
迈阿密在cs2里总觉得怪怪的，以前go那种高级感也没有了，我是更偏向双栖一些
蝴蝶肯定是双栖，迈阿密那手心也就比弹弓好点
双栖比迈阿密玩的久
麦子只有买跟卖的那天开心",https://tieba.baidu.com/p/10308662822,82,决赛圈中圈了家人们
"12.10号前一切正常，后来只有打cs会掉帧，玩别的游戏没事，而且在cs游戏大厅也不掉帧，只有进游戏后会掉帧到只有100帧左右，求助！（i7.14650+4060笔记本）
cpu频率也正常的，能试过的常见方法基本都试过了，除了换系统和刷机。
能看库存就行了，游戏没那么重要
掉帧无非就cpu和分辨率两个问题
这B游戏有时候就这样，打的越久帧数越低
把电源性能调成默认的试试
https://www.bilibili.com/video/BV1Ex1QB4EXv/?vd_source=6e8a83d100c7b754fc42d19b87f95d04#reply280700410881
驱动更新了吗
白胡子伤是谁砍的六烧",https://tieba.baidu.com/p/10303762513,15,cs掉帧怎么办求助
"cs队友画面切换会黑下屏 今天打cs又发现闪退 有大佬知道什么原因吗？
驱动更新了吗",https://tieba.baidu.com/p/10309934418,1,求助吧友帮
"今天炼了个0.22的弹弓，有没有懂的看看有没有说法
淡季贴吧
快来人快来人
这个区间还挺值钱的，感觉可以卖5300以上
弹弓看区间看三角区 不过主要看区间吧
没啥说法，啥区间卖啥价，挂着就行，导过几十副，21以下手指灰太多了，然后涨的时候都是涨底价区间涨的贼慢，挺恶心的。",https://tieba.baidu.com/p/10309871705,7,有没有懂弹弓的
"对面也是神人了
不理呗 经常有 我从来不理 这都不是个事儿 没必要
uu/buff100以下没办法砍价
太便宜的不是不能砍价吗
可能是买去一打九的 想把损失降到没有，我也经常遇到",https://tieba.baidu.com/p/10308660760,10,几十块的破枪底价了你还砍
"我该怎么办家人们？现在睡在原神里的椅子上陷入了迷茫😭
反串都不认真点改，放在截图外边，大伙看不到
应该经验+3
我出一把骷髅大理石   不要588W  只要88W   让你赚麻
你这大理石是金子做的？
你现在的当务之急是平仓骷髅匕首
jump
玩原神玩的",https://tieba.baidu.com/p/10309396491,8,炒饰品亏完了一套房
"一九英勇大无敌！
比开箱出金概率高
这运气你就拿来干这个？本来能开绿宝石蝴蝶刀的
还有传奇1打9雷神之锤的
1打9血型运动历历在目
湖怪鸟一打九历历在目
澳皇现在还在吗？",https://tieba.baidu.com/p/10306855188,11,我操 这能出？？？？
要的可以私,https://tieba.baidu.com/p/10310033293,0,同城有没有想认识的？
"糖人一个，t方大部分时间在队屁股后边补枪，偶尔单摸ct大部分时间守点 丢雷丢火我要练什么？道具？枪法？
你打完美首先要学会的是，要输的局猛猛送头，要赢的局不去k头，只有焦灼的局才发力
你该去练育苗打突破
你首先要卸载cs  下载lol
所有fps最重要的就是枪法，所以枪是肯定要练的，每天打点bot，练习育苗，低分局不是要你打配合，一个人杀穿就是了，思路和获取信息的能力在实战中积累",https://tieba.baidu.com/p/10309633331,4,fps唐人要提升应该做什么？
"会有什么变化，能想到的就是给大哥发枪，大哥自己起全甲
那土匪可以4全甲4格罗克 1闪光",https://tieba.baidu.com/p/10309967787,1,如果手枪局只给刀，但是初始1000块，输赢加的钱比原本少200
视频来自：百度贴吧,https://tieba.baidu.com/p/10310034656,0,吧友们鉴下挂，这个片段能不能捶死
"最近一直在buff服社区图里面逛，发现进来检视的人至少有一大半都是用的迈阿密和双栖。剩下的零零星星有几个树篱，王蛇和潘多拉等等，其他的手套就见的很少了，其他的一代更是完全没见过。这也说明这两个手套自用玩家数量应该是最多的吧
今天看到一个挺好的双栖的，要不是已经有了，都想直接拿下了，磨损和监视都不错的
还有那个收藏品格洛克怎么偷摸摸涨了这么多，前几天免费租了一把，今天直接给我撤回了，气死我了，诅咒他永远赚不到钱
再推荐两个最近发现的宝藏饰品
这孔雀石是看b站评论里面推荐的，试了一下，质感确实很不错，尤其配套印更是好看，有套印的可以考虑一下
还有最近租了一把牙签，发现切刀和检视都挺不错的，那种掂来掂去的有一种很轻的感觉，唯一的缺点就是刀面太小了，不然我感觉完全可以和三幻神比肩
这两个颜值不差，性比价高点，就是太吃磨损，得好好挑一下，一代潘树导和服这些还是贵，真正自用的没那么多。
最后再温馨提示一下，这次的周任务是殒命大厦哦，上次大厦任务是10月23日，那么明天v社会不会给我们端上什么新的内容呢
双栖很顶，但是要找个好模板太难，如果这手套没那么吃磨损早就起飞了
其实猩红挺不错，价格也没顶起来
axia刚买就涨了400，希望能撑过CD吧
鹅鹅鹅个
不是最多的，但一定是最想要的，除了一代富哥玩的那些",https://tieba.baidu.com/p/10309583109,21,双栖和迈阿密还是顶啊，自用玩家的最佳选择?
"1：一坨，别排我家里2：很讨厌，但是勉强能忍3:  中规中矩，不讨厌也不喜欢4：顶级，能排到这样的队友会很舒服5:  神中神，求你了，把把给我排这样的队友
1.喜欢唠嗑东百人
2.暴躁东百人
3. 不说话叹气哥
4. 拉拉队队员 会鼓励队友 提供情绪价值
5. 正常人
4. 奇怪的绝活哥（r8 鸟狙类型）
6. 乞丐 求发刀发枪
7. 挂钩
8. 紫色自由人
9. 指挥哥
10. 掉线哥 经常掉线 掉线2把之后回来
11. 野牛小子
12. 方言交流者
13. 女性和她的舔狗
14. 炸麦
15. 道具高手
16. 爆头哥
17. 身体哥（0爆头率）
18. 道具低手（喜欢丢道具但是乱丢）",https://tieba.baidu.com/p/10308972036,65,cs队友打分
"前面从锻刀开始一直租的手套刀子结果吧里一直让等越来越高了，现在市场明显横住了是不是自用可以买了，一直租的不得劲还是想买，前面买的主战刚好一起换一波，现在好像都稳定了
好想买酒精低价迈阿密，3500等到了四千五，但是低价有点破
横盘了，不知道是买OP短剑还是大码短剑好一点
对的，我已经入了一套虎牙m9加老虎精英和七七八八的枪皮，万把块了
肯定不能买啊明显导购拉住等你们上套呢，买了就等被套到后年吧
不建议入高的，有中档的可以入，但明显后期会缩盘，你现在买就是亏。为什么让你入中档是因为就算跌了就当折损了，那些价偏高的如一代都是左手倒右手千万不要入，其实最好的就是买炉渣，现在不可能再低了。就那些七八百以下的。
想买就买 潘子和迈子都是我本科玩csgo时候的梦想 如果没有锻刀大行动真不知道啥时候能买得起 这久经底价挑了一副看着还不错的 昨天晚上阿努比斯五杀队友都在夸我手套帅打得好 狠狠自用了
目前来看也就一代手套，二代三代迈子弹弓夜行衣护的住，刀就买把两三k玩玩得了
还会掉的
便宜的随便买吧，亏个百十来块钱无所谓了，别买高端货，那些是真不好说后续如何
前几天入的，感谢 v社五合一，虽然让我的蓝宝石 m9 亏了 3 万，但是现在玩得起红宝石蝴蝶了
差不多了，一代别碰就行
感觉可以，换了三套了，结果换来换去还是最开始自己用的那一套喜欢，就有陆陆续续都出完了，现在就留了一套自用，还剩下一个酒精双栖，能出就出，出不了也就自用传家了，感谢v社炼金✌
我买了个弹弓和渐变m9，玩一周了也没掉多少
是的，现在腰斩了本来玩一把刀现在能玩两把了，T和CT换着玩
借楼出一套传家宝，自带价来聊聊，传家宝火神已经出去了，剩个极限磨损超导体
现在纯泡沫 量太大了",https://tieba.baidu.com/p/10294002964,29,现在是不是自用买刀皮手套的最好时机
